Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Ice},,Ice Spinner,2,3,{Clear},,,True,{Ice}Ice Spinner{2}{Clear},Ice Spinner,aff1ff,アイススピナー,{Ice}アイススピナー{2}{Clear},Cryo-Pirouette,{Ice}Cryo-Pirouette{2}{Clear},Eiskreisel,{Ice}Eiskreisel{2}{Clear},Vortighiaccio,{Ice}Vortighiaccio{2}{Clear},Pirueta Helada,{Ice}Pirueta Helada{2}{Clear},아이스스피너,{Ice}아이스스피너{2}{Clear},冰旋,{Ice}冰旋{2}{Clear}
{Ice},,Icicle Crash,2,3,{B Dis 5},,,True,{Ice}Icicle Crash{2}{B Dis 5},Icicle Crash,aff1ff,つららおとし,{Ice}つららおとし{2}{B Dis 5},Chute Glace,{Ice}Chute Glace{2}{B Dis 5},Eiszapfhagel,{Ice}Eiszapfhagel{2}{B Dis 5},Scagliagelo,{Ice}Scagliagelo{2}{B Dis 5},Chuzos,{Ice}Chuzos{2}{B Dis 5},고드름떨구기,{Ice}고드름떨구기{2}{B Dis 5},冰柱墜擊 / 冰柱坠击,{Ice}冰柱墜擊 / 冰柱坠击{2}{B Dis 5}
{Ice},{d4},Icicle Spear,1,2,{W Add 4},,,True,{d4}{Ice}Icicle Spear{1}{W Add 4},Icicle Spear,aff1ff,つららばり,{d4}{Ice}つららばり{1}{W Add 4},Stalagtite,{d4}{Ice}Stalagtite{1}{W Add 4},Eisspeer,{d4}{Ice}Eisspeer{1}{W Add 4},Gelolancia,{d4}{Ice}Gelolancia{1}{W Add 4},Carámbano,{d4}{Ice}Carámbano{1}{W Add 4},고드름침,{d4}{Ice}고드름침{1}{W Add 4},冰錐 / 冰锥,{d4}{Ice}冰錐 / 冰锥{1}{W Add 4}
{Ice},,Icy Wind,2,3,,,,True,{Ice}Icy Wind{2},Icy Wind,aff1ff,こごえるかぜ,{Ice}こごえるかぜ{2},Vent Glace,{Ice}Vent Glace{2},Eissturm,{Ice}Eissturm{2},Ventogelato,{Ice}Ventogelato{2},Viento Hielo,{Ice}Viento Hielo{2},얼다바람,{Ice}얼다바람{2},冰凍之風 / 冰冻之风,{Ice}冰凍之風 / 冰冻之风{2}
{Ice},,Mountain Gale,2,3,{B Dis 5},,,True,{Ice}Mountain Gale{2}{B Dis 5},Mountain Gale,aff1ff,ひょうざんおろし,{Ice}ひょうざんおろし{2}{B Dis 5},Bise Glaciaire,{Ice}Bise Glaciaire{2}{B Dis 5},Frostfallwind,{Ice}Frostfallwind{2}{B Dis 5},Soffio d’Iceberg,{Ice}Soffio d’Iceberg{2}{B Dis 5},Viento Carámbano,{Ice}Viento Carámbano{2}{B Dis 5},빙산바람,{Ice}빙산바람{2}{B Dis 5},冰山風 / 冰山风,{Ice}冰山風 / 冰山风{2}{B Dis 5}
{Ice},,Powder Snow,1,2,{B Freeze 6},,,True,{Ice}Powder Snow{1}{B Freeze 6},Powder Snow,aff1ff,こなゆき,{Ice}こなゆき{1}{B Freeze 6},Poudreuse,{Ice}Poudreuse{1}{B Freeze 6},Pulverschnee,{Ice}Pulverschnee{1}{B Freeze 6},Polneve,{Ice}Polneve{1}{B Freeze 6},Nieve Polvo,{Ice}Nieve Polvo{1}{B Freeze 6},눈싸라기,{Ice}눈싸라기{1}{B Freeze 6},細雪 / 细雪,{Ice}細雪 / 细雪{1}{B Freeze 6}
{Ice},{d4},Triple Axel,1,2,{W Add 1},,,True,{d4}{Ice}Triple Axel{1}{W Add 1},Triple Axel,aff1ff,トリプルアクセル,{d4}{Ice}トリプルアクセル{1}{W Add 1},Triple Axel,{d4}{Ice}Triple Axel{1}{W Add 1},Dreifach-Axel,{d4}{Ice}Dreifach-Axel{1}{W Add 1},Triplo Axel,{d4}{Ice}Triplo Axel{1}{W Add 1},Triple Axel,{d4}{Ice}Triple Axel{1}{W Add 1},트리플악셀,{d4}{Ice}트리플악셀{1}{W Add 1},三旋擊 / 三旋击,{d4}{Ice}三旋擊 / 三旋击{1}{W Add 1}
{Ice},,Weather Ball,2,3,,,,True,{Ice}Weather Ball{2},Weather Ball (Ice),aff1ff,ウェザーボール,{Ice}ウェザーボール{2},Ball'Météo,{Ice}Ball'Météo{2},Meteorologe,{Ice}Meteorologe{2},Palla Clima,{Ice}Palla Clima{2},Meteorobola,{Ice}Meteorobola{2},웨더볼,{Ice}웨더볼{2},氣象球 / 气象球,{Ice}氣象球 / 气象球{2}
{Normal},{d4},Barrage,1,2,{W Add 4},,,True,{d4}{Normal}Barrage{1}{W Add 4},Barrage,efefef,たまなげ,{d4}{Normal}たまなげ{1}{W Add 4},Pilonnage,{d4}{Normal}Pilonnage{1}{W Add 4},Stakkato,{d4}{Normal}Stakkato{1}{W Add 4},Attacco Pioggia,{d4}{Normal}Attacco Pioggia{1}{W Add 4},Bombardeo,{d4}{Normal}Bombardeo{1}{W Add 4},구슬던지기,{d4}{Normal}구슬던지기{1}{W Add 4},投球,{d4}{Normal}投球{1}{W Add 4}
{Normal},{d4},Bind,1,2,{W Add 4},,,True,{d4}{Normal}Bind{1}{W Add 4},Bind,efefef,しめつける,{d4}{Normal}しめつける{1}{W Add 4},Étreinte,{d4}{Normal}Étreinte{1}{W Add 4},Klammergriff,{d4}{Normal}Klammergriff{1}{W Add 4},Legatutto,{d4}{Normal}Legatutto{1}{W Add 4},Atadura,{d4}{Normal}Atadura{1}{W Add 4},조이기,{d4}{Normal}조이기{1}{W Add 4},綁緊 / 绑紧,{d4}{Normal}綁緊 / 绑紧{1}{W Add 4}
{Normal},,Blood Moon,3,4,{W Recharge},,,True,{Normal}Blood Moon{3}{W Recharge},Blood Moon,efefef,ブラッドムーン,{Normal}ブラッドムーン{3}{W Recharge},Lune Rouge,{Normal}Lune Rouge{3}{W Recharge},Blutmond,{Normal}Blutmond{3}{W Recharge},Luna Rossa,{Normal}Luna Rossa{3}{W Recharge},Luna Roja,{Normal}Luna Roja{3}{W Recharge},블러드문,{Normal}블러드문{3}{W Recharge},血月,{Normal}血月{3}{W Recharge}
{Normal},,Body Slam,2,3,{B Para 5},,,True,{Normal}Body Slam{2}{B Para 5},Body Slam,efefef,のしかかり,{Normal}のしかかり{2}{B Para 5},Plaquage,{Normal}Plaquage{2}{B Para 5},Bodyslam,{Normal}Bodyslam{2}{B Para 5},Corposcontro,{Normal}Corposcontro{2}{B Para 5},Golpe Cuerpo,{Normal}Golpe Cuerpo{2}{B Para 5},누르기,{Normal}누르기{2}{B Para 5},泰山壓頂 / 泰山压顶,{Normal}泰山壓頂 / 泰山压顶{2}{B Para 5}
{Normal},,Boomburst,3,4,,,,True,{Normal}Boomburst{3},Boomburst,efefef,ばくおんぱ,{Normal}ばくおんぱ{3},Bang Sonique,{Normal}Bang Sonique{3},Überschallknall,{Normal}Überschallknall{3},Ondaboato,{Normal}Ondaboato{3},Estruendo,{Normal}Estruendo{3},폭음파,{Normal}폭음파{3},爆音波,{Normal}爆音波{3}
{Normal},,Chip Away,2,3,{W Priority},,,True,{Normal}Chip Away{2}{W Priority},Chip Away,efefef,なしくずし,{Normal}なしくずし{2}{W Priority},Attrition,{Normal}Attrition{2}{W Priority},Zermürben,{Normal}Zermürben{2}{W Priority},Insidia,{Normal}Insidia{2}{W Priority},Guardia Baja,{Normal}Guardia Baja{2}{W Priority},야금야금,{Normal}야금야금{2}{W Priority},逐步擊破 / 逐步击破,{Normal}逐步擊破 / 逐步击破{2}{W Priority}
{Normal},{d4},Comet Punch,1,2,{W Add 4},,,True,{d4}{Normal}Comet Punch{1}{W Add 4},Comet Punch,efefef,れんぞくパンチ,{d4}{Normal}れんぞくパンチ{1}{W Add 4},Poing Comète,{d4}{Normal}Poing Comète{1}{W Add 4},Kometenhieb,{d4}{Normal}Kometenhieb{1}{W Add 4},Cometapugno,{d4}{Normal}Cometapugno{1}{W Add 4},Puño Cometa,{d4}{Normal}Puño Cometa{1}{W Add 4},연속펀치,{d4}{Normal}연속펀치{1}{W Add 4},連續拳 / 连续拳,{d4}{Normal}連續拳 / 连续拳{1}{W Add 4}
{Normal},,Covet,2*,3*,,,,#VALUE!,{Normal}Covet{2*},Covet,efefef,ほしがる,{Normal}ほしがる{2*},Implore,{Normal}Implore{2*},Bezirzer,{Normal}Bezirzer{2*},Supplica,{Normal}Supplica{2*},Antojo,{Normal}Antojo{2*},탐내다,{Normal}탐내다{2*},渴望,{Normal}渴望{2*}
{Normal},,Crush Claw,2,3,{W Adv 4},,,True,{Normal}Crush Claw{2}{W Adv 4},Crush Claw,efefef,ブレイククロー,{Normal}ブレイククロー{2}{W Adv 4},Éclate Griffe,{Normal}Éclate Griffe{2}{W Adv 4},Zermalmklaue,{Normal}Zermalmklaue{2}{W Adv 4},Tritartigli,{Normal}Tritartigli{2}{W Adv 4},Garra Brutal,{Normal}Garra Brutal{2}{W Adv 4},브레이크크루,{Normal}브레이크크루{2}{W Adv 4},撕裂爪,{Normal}撕裂爪{2}{W Adv 4}
{Normal},,Cut,1,2,,,,True,{Normal}Cut{1},Cut,efefef,いあいぎり,{Normal}いあいぎり{1},Coupe,{Normal}Coupe{1},Zerschneider,{Normal}Zerschneider{1},Taglio,{Normal}Taglio{1},Corte,{Normal}Corte{1},풀베기,{Normal}풀베기{1},居合斬 / 居合斩,{Normal}居合斬 / 居合斩{1}
{Normal},,Dizzy Punch,2,3,{B Conf 6},,,True,{Normal}Dizzy Punch{2}{B Conf 6},Dizzy Punch,efefef,ピヨピヨパンチ,{Normal}ピヨピヨパンチ{2}{B Conf 6},Uppercut,{Normal}Uppercut{2}{B Conf 6},Irrschlag,{Normal}Irrschlag{2}{B Conf 6},Stordipugno,{Normal}Stordipugno{2}{B Conf 6},Puño Mareo,{Normal}Puño Mareo{2}{B Conf 6},잼잼펀치,{Normal}잼잼펀치{2}{B Conf 6},迷昏拳,{Normal}迷昏拳{2}{B Conf 6}
{Normal},{d4},Double Hit,1,2,{W Add 1},,,True,{d4}{Normal}Double Hit{1}{W Add 1},Double Hit,efefef,ダブルアタック,{d4}{Normal}ダブルアタック{1}{W Add 1},Coup Double,{d4}{Normal}Coup Double{1}{W Add 1},Doppelschlag,{d4}{Normal}Doppelschlag{1}{W Add 1},Doppiosmash,{d4}{Normal}Doppiosmash{1}{W Add 1},Doble Golpe,{d4}{Normal}Doble Golpe{1}{W Add 1},더블어택,{d4}{Normal}더블어택{1}{W Add 1},二連擊 / 二连击,{d4}{Normal}二連擊 / 二连击{1}{W Add 1}
{Normal},{d4},Double Slap,1,2,{W Add 4},,,True,{d4}{Normal}Double Slap{1}{W Add 4},Double Slap,efefef,おうふくビンタ,{d4}{Normal}おうふくビンタ{1}{W Add 4},Torgnoles,{d4}{Normal}Torgnoles{1}{W Add 4},Duplexhieb,{d4}{Normal}Duplexhieb{1}{W Add 4},Doppiasberla,{d4}{Normal}Doppiasberla{1}{W Add 4},Doble Bofetón,{d4}{Normal}Doble Bofetón{1}{W Add 4},연속뺨치기,{d4}{Normal}연속뺨치기{1}{W Add 4},連環巴掌 / 连环巴掌,{d4}{Normal}連環巴掌 / 连环巴掌{1}{W Add 4}
{Normal},,Double-Edge,3,4,{W KO 6},,,True,{Normal}Double-Edge{3}{W KO 6},Double-Edge,efefef,すてみタックル,{Normal}すてみタックル{3}{W KO 6},Damoclès,{Normal}Damoclès{3}{W KO 6},Risikotackle,{Normal}Risikotackle{3}{W KO 6},Sdoppiatore,{Normal}Sdoppiatore{3}{W KO 6},Doble Filo,{Normal}Doble Filo{3}{W KO 6},이판사판태클,{Normal}이판사판태클{3}{W KO 6},捨身衝撞 / 舍身冲撞,{Normal}捨身衝撞 / 舍身冲撞{3}{W KO 6}
{Normal},,Echoed Voice,1,2,{W Repeat},,,True,{Normal}Echoed Voice{1}{W Repeat},Echoed Voice,efefef,エコーボイス,{Normal}エコーボイス{1}{W Repeat},Écho,{Normal}Écho{1}{W Repeat},Widerhall,{Normal}Widerhall{1}{W Repeat},Echeggiavoce,{Normal}Echeggiavoce{1}{W Repeat},Eco Voz,{Normal}Eco Voz{1}{W Repeat},에코보이스,{Normal}에코보이스{1}{W Repeat},回聲 / 回声,{Normal}回聲 / 回声{1}{W Repeat}
{Normal},,Egg Bomb,2,3,,,,True,{Normal}Egg Bomb{2},Egg Bomb,efefef,タマゴばくだん,{Normal}タマゴばくだん{2},Bombe Œuf,{Normal}Bombe Œuf{2},Eierbombe,{Normal}Eierbombe{2},Uovobomba,{Normal}Uovobomba{2},Bomba Huevo,{Normal}Bomba Huevo{2},알폭탄,{Normal}알폭탄{2},炸蛋,{Normal}炸蛋{2}
{Normal},,Explosion,5,6,{W KO 1},,,True,{Normal}Explosion{5}{W KO 1},Explosion,efefef,だいばくはつ,{Normal}だいばくはつ{5}{W KO 1},Explosion,{Normal}Explosion{5}{W KO 1},Explosion,{Normal}Explosion{5}{W KO 1},Esplosione,{Normal}Esplosione{5}{W KO 1},Explosión,{Normal}Explosión{5}{W KO 1},대폭발,{Normal}대폭발{5}{W KO 1},大爆炸,{Normal}大爆炸{5}{W KO 1}
{Normal},,Extreme Speed,2,3,{W Priority},,,True,{Normal}Extreme Speed{2}{W Priority},Extreme Speed,efefef,しんそく,{Normal}しんそく{2}{W Priority},Vitesse Extrême,{Normal}Vitesse Extrême{2}{W Priority},Turbotempo,{Normal}Turbotempo{2}{W Priority},Extrarapido,{Normal}Extrarapido{2}{W Priority},Veloc. Extrema,{Normal}Veloc. Extrema{2}{W Priority},신속,{Normal}신속{2}{W Priority},神速,{Normal}神速{2}{W Priority}
{Normal},,Facade,2*,3*,,,,#VALUE!,{Normal}Facade{2*},Facade,efefef,からげんき,{Normal}からげんき{2*},Façade,{Normal}Façade{2*},Fassade,{Normal}Fassade{2*},Facciata,{Normal}Facciata{2*},Imagen,{Normal}Imagen{2*},객기,{Normal}객기{2*},硬撐 / 硬撑,{Normal}硬撐 / 硬撑{2*}
{Normal},,Fake Out,1*,2*,,,,#VALUE!,{Normal}Fake Out{1*},Fake Out,efefef,ねこだまし,{Normal}ねこだまし{1*},Bluff,{Normal}Bluff{1*},Mogelhieb,{Normal}Mogelhieb{1*},Bruciapelo,{Normal}Bruciapelo{1*},Sorpresa,{Normal}Sorpresa{1*},속이다,{Normal}속이다{1*},擊掌奇襲 / 击掌奇袭,{Normal}擊掌奇襲 / 击掌奇袭{1*}
{Normal},,False Swipe,1*,2*,,,,#VALUE!,{Normal}False Swipe{1*},False Swipe,efefef,みねうち,{Normal}みねうち{1*},Faux-Chage,{Normal}Faux-Chage{1*},Trugschlag,{Normal}Trugschlag{1*},Falsofinale,{Normal}Falsofinale{1*},Falso Tortazo,{Normal}Falso Tortazo{1*},칼등치기,{Normal}칼등치기{1*},點到為止 / 点到为止,{Normal}點到為止 / 点到为止{1*}
{Normal},{d4},Fury Attack,1,2,{W Add 4},,,True,{d4}{Normal}Fury Attack{1}{W Add 4},Fury Attack,efefef,みだれづき,{d4}{Normal}みだれづき{1}{W Add 4},Furie,{d4}{Normal}Furie{1}{W Add 4},Furienschlag,{d4}{Normal}Furienschlag{1}{W Add 4},Furia,{d4}{Normal}Furia{1}{W Add 4},Ataque Furia,{d4}{Normal}Ataque Furia{1}{W Add 4},마구찌르기,{d4}{Normal}마구찌르기{1}{W Add 4},亂擊 / 乱击,{d4}{Normal}亂擊 / 乱击{1}{W Add 4}
{Normal},{d4},Fury Swipes,1,2,{W Add 4},,,True,{d4}{Normal}Fury Swipes{1}{W Add 4},Fury Swipes,efefef,みだれひっかき,{d4}{Normal}みだれひっかき{1}{W Add 4},Combo-Griffe,{d4}{Normal}Combo-Griffe{1}{W Add 4},Kratzfurie,{d4}{Normal}Kratzfurie{1}{W Add 4},Sfuriate,{d4}{Normal}Sfuriate{1}{W Add 4},Golpes Furia,{d4}{Normal}Golpes Furia{1}{W Add 4},마구할퀴기,{d4}{Normal}마구할퀴기{1}{W Add 4},亂抓 / 乱抓,{d4}{Normal}亂抓 / 乱抓{1}{W Add 4}
{Normal},,Giga Impact,3,4,{W Recharge},,,True,{Normal}Giga Impact{3}{W Recharge},Giga Impact,efefef,ギガインパクト,{Normal}ギガインパクト{3}{W Recharge},Giga Impact,{Normal}Giga Impact{3}{W Recharge},Gigastoß,{Normal}Gigastoß{3}{W Recharge},Gigaimpatto,{Normal}Gigaimpatto{3}{W Recharge},Gigaimpacto,{Normal}Gigaimpacto{3}{W Recharge},기가임팩트,{Normal}기가임팩트{3}{W Recharge},終極衝擊 / 终极冲击,{Normal}終極衝擊 / 终极冲击{3}{W Recharge}
{Normal},,Head Charge,3,4,{W KO 6},,,True,{Normal}Head Charge{3}{W KO 6},Head Charge,efefef,アフロブレイク,{Normal}アフロブレイク{3}{W KO 6},Peignée,{Normal}Peignée{3}{W KO 6},Steinschädel,{Normal}Steinschädel{3}{W KO 6},Ricciolata,{Normal}Ricciolata{3}{W KO 6},Ariete,{Normal}Ariete{3}{W KO 6},아프로브레이크,{Normal}아프로브레이크{3}{W KO 6},爆炸頭突擊 / 爆炸头突击,{Normal}爆炸頭突擊 / 爆炸头突击{3}{W KO 6}
{Normal},,Headbutt,2,3,{B Dis 5},,,True,{Normal}Headbutt{2}{B Dis 5},Headbutt,efefef,ずつき,{Normal}ずつき{2}{B Dis 5},Coup d'Boule,{Normal}Coup d'Boule{2}{B Dis 5},Kopfnuss,{Normal}Kopfnuss{2}{B Dis 5},Bottintesta,{Normal}Bottintesta{2}{B Dis 5},Golpe Cabeza,{Normal}Golpe Cabeza{2}{B Dis 5},박치기,{Normal}박치기{2}{B Dis 5},頭錘 / 头锤,{Normal}頭錘 / 头锤{2}{B Dis 5}
{Normal},,Hidden Power,2*,3*,,,,#VALUE!,{Normal}Hidden Power{2*},Hidden Power,efefef,めざめるパワー,{Normal}めざめるパワー{2*},Puissance Cachée,{Normal}Puissance Cachée{2*},Kraftreserve,{Normal}Kraftreserve{2*},Introforza,{Normal}Introforza{2*},Poder Oculto,{Normal}Poder Oculto{2*},잠재파워,{Normal}잠재파워{2*},覺醒力量 / 觉醒力量,{Normal}覺醒力量 / 觉醒力量{2*}
{Normal},,Hold Back,1*,2*,,,,#VALUE!,{Normal}Hold Back{1*},Hold Back,efefef,てかげん,{Normal}てかげん{1*},Retenue,{Normal}Retenue{1*},Zurückhaltung,{Normal}Zurückhaltung{1*},Riguardo,{Normal}Riguardo{1*},Clemencia,{Normal}Clemencia{1*},적당히손봐주기,{Normal}적당히손봐주기{1*},手下留情,{Normal}手下留情{1*}
{Normal},,Horn Attack,2,3,,,,True,{Normal}Horn Attack{2},Horn Attack,efefef,つのでつく,{Normal}つのでつく{2},Koud'Korne,{Normal}Koud'Korne{2},Hornattacke,{Normal}Hornattacke{2},Incornata,{Normal}Incornata{2},Cornada,{Normal}Cornada{2},뿔찌르기,{Normal}뿔찌르기{2},角撞,{Normal}角撞{2}
{Normal},,Hyper Beam,3,4,{W Recharge},,,True,{Normal}Hyper Beam{3}{W Recharge},Hyper Beam,efefef,はかいこうせん,{Normal}はかいこうせん{3}{W Recharge},Ultralaser,{Normal}Ultralaser{3}{W Recharge},Hyperstrahl,{Normal}Hyperstrahl{3}{W Recharge},Iper Raggio,{Normal}Iper Raggio{3}{W Recharge},Hiperrayo,{Normal}Hiperrayo{3}{W Recharge},파괴광선,{Normal}파괴광선{3}{W Recharge},破壞光線 / 破坏光线,{Normal}破壞光線 / 破坏光线{3}{W Recharge}
{Normal},,Hyper Drill,2,3,,,,True,{Normal}Hyper Drill{2},Hyper Drill,efefef,ハイパードリル,{Normal}ハイパードリル{2},Hyperceuse,{Normal}Hyperceuse{2},Hyperbohrer,{Normal}Hyperbohrer{2},Ipertrapano,{Normal}Ipertrapano{2},Hipertaladro,{Normal}Hipertaladro{2},하이퍼드릴,{Normal}하이퍼드릴{2},強力鑽 / 强力钻,{Normal}強力鑽 / 强力钻{2}
{Normal},,Hyper Fang,2,3,{B Dis 6},,,True,{Normal}Hyper Fang{2}{B Dis 6},Hyper Fang,efefef,ひっさつまえば,{Normal}ひっさつまえば{2}{B Dis 6},Croc de Mort,{Normal}Croc de Mort{2}{B Dis 6},Hyperzahn,{Normal}Hyperzahn{2}{B Dis 6},Iperzanna,{Normal}Iperzanna{2}{B Dis 6},Hipercolmillo,{Normal}Hipercolmillo{2}{B Dis 6},필살앞니,{Normal}필살앞니{2}{B Dis 6},必殺門牙 / 必杀门牙,{Normal}必殺門牙 / 必杀门牙{2}{B Dis 6}
{Normal},,Hyper Voice,2,3,,,,True,{Normal}Hyper Voice{2},Hyper Voice,efefef,ハイパーボイス,{Normal}ハイパーボイス{2},Mégaphone,{Normal}Mégaphone{2},Schallwelle,{Normal}Schallwelle{2},Granvoce,{Normal}Granvoce{2},Vozarrón,{Normal}Vozarrón{2},하이퍼보이스,{Normal}하이퍼보이스{2},巨聲 / 巨声,{Normal}巨聲 / 巨声{2}
{Normal},,Judgment,2*,3*,,,,#VALUE!,{Normal}Judgment{2*},Judgment,efefef,さばきのつぶて,{Normal}さばきのつぶて{2*},Jugement,{Normal}Jugement{2*},Urteilskraft,{Normal}Urteilskraft{2*},Giudizio,{Normal}Giudizio{2*},Sentencia,{Normal}Sentencia{2*},심판의뭉치,{Normal}심판의뭉치{2*},制裁光礫 / 制裁光砾,{Normal}制裁光礫 / 制裁光砾{2*}
{Normal},,Last Resort,3*,4*,,,,#VALUE!,{Normal}Last Resort{3*},Last Resort,efefef,とっておき,{Normal}とっておき{3*},Dernier Recours,{Normal}Dernier Recours{3*},Zuflucht,{Normal}Zuflucht{3*},Ultimascelta,{Normal}Ultimascelta{3*},Última Baza,{Normal}Última Baza{3*},뒀다쓰기,{Normal}뒀다쓰기{3*},珍藏,{Normal}珍藏{3*}
{Normal},,Mega Kick,3,4,,,,True,{Normal}Mega Kick{3},Mega Kick,efefef,メガトンキック,{Normal}メガトンキック{3},Ultimawashi,{Normal}Ultimawashi{3},Megakick,{Normal}Megakick{3},Megacalcio,{Normal}Megacalcio{3},Megapatada,{Normal}Megapatada{3},메가톤킥,{Normal}메가톤킥{3},百萬噸重踢 / 百万吨重踢,{Normal}百萬噸重踢 / 百万吨重踢{3}
{Normal},,Mega Punch,2,3,,,,True,{Normal}Mega Punch{2},Mega Punch,efefef,メガトンパンチ,{Normal}メガトンパンチ{2},Ultimapoing,{Normal}Ultimapoing{2},Megahieb,{Normal}Megahieb{2},Megapugno,{Normal}Megapugno{2},Megapuño,{Normal}Megapuño{2},메가톤펀치,{Normal}메가톤펀치{2},百萬噸重拳 / 百万吨重拳,{Normal}百萬噸重拳 / 百万吨重拳{2}
{Normal},,Multi-Attack,3*,4*,,,,#VALUE!,{Normal}Multi-Attack{3*},Multi-Attack,efefef,マルチアタック,{Normal}マルチアタック{3*},Coup Varia-Type,{Normal}Coup Varia-Type{3*},Multi-Angriff,{Normal}Multi-Angriff{3*},Multiattacco,{Normal}Multiattacco{3*},Multiataque,{Normal}Multiataque{3*},멀티어택,{Normal}멀티어택{3*},多屬性攻擊 / 多属性攻击,{Normal}多屬性攻擊 / 多属性攻击{3*}
{Normal},,Natural Gift,1*,2*,,,,#VALUE!,{Normal}Natural Gift{1*},Natural Gift,efefef,しぜんのめぐみ,{Normal}しぜんのめぐみ{1*},Don Naturel,{Normal}Don Naturel{1*},Beerenkräfte,{Normal}Beerenkräfte{1*},Dononaturale,{Normal}Dononaturale{1*},Don Natural,{Normal}Don Natural{1*},자연의은혜,{Normal}자연의은혜{1*},自然之恩,{Normal}自然之恩{1*}
{Normal},,Pay Day,1,2,{W Extra 6},,,True,{Normal}Pay Day{1}{W Extra 6},Pay Day,efefef,ネコにこばん,{Normal}ネコにこばん{1}{W Extra 6},Jackpot,{Normal}Jackpot{1}{W Extra 6},Zahltag,{Normal}Zahltag{1}{W Extra 6},Giornopaga,{Normal}Giornopaga{1}{W Extra 6},Día de Pago,{Normal}Día de Pago{1}{W Extra 6},고양이돈받기,{Normal}고양이돈받기{1}{W Extra 6},聚寶功 / 聚宝功,{Normal}聚寶功 / 聚宝功{1}{W Extra 6}
{Normal},{d4},Population Bomb,1,2,{W Add 2},,,True,{d4}{Normal}Population Bomb{1}{W Add 2},Population Bomb,efefef,ネズミざん,{d4}{Normal}ネズミざん{1}{W Add 2},Prolifération,{d4}{Normal}Prolifération{1}{W Add 2},Mäuseplage,{d4}{Normal}Mäuseplage{1}{W Add 2},Infestazione,{d4}{Normal}Infestazione{1}{W Add 2},Proliferación,{d4}{Normal}Proliferación{1}{W Add 2},찍찍베기,{d4}{Normal}찍찍베기{1}{W Add 2},鼠數兒 / 鼠数儿,{d4}{Normal}鼠數兒 / 鼠数儿{1}{W Add 2}
{Normal},,Pound,1,2,,,,True,{Normal}Pound{1},Pound,efefef,はたく,{Normal}はたく{1},Écras'Face,{Normal}Écras'Face{1},Klaps,{Normal}Klaps{1},Botta,{Normal}Botta{1},Destructor,{Normal}Destructor{1},막치기,{Normal}막치기{1},拍擊 / 拍击,{Normal}拍擊 / 拍击{1}
{Normal},,Quick Attack,1,2,{W Priority},,,True,{Normal}Quick Attack{1}{W Priority},Quick Attack,efefef,でんこうせっか,{Normal}でんこうせっか{1}{W Priority},Vive-attaque,{Normal}Vive-attaque{1}{W Priority},Ruckzuckhieb,{Normal}Ruckzuckhieb{1}{W Priority},Attacco Rapido,{Normal}Attacco Rapido{1}{W Priority},Ataque Rápido,{Normal}Ataque Rápido{1}{W Priority},전광석화,{Normal}전광석화{1}{W Priority},電光一閃 / 电光一闪,{Normal}電光一閃 / 电光一闪{1}{W Priority}
{Normal},,Rage,1,2,{W Rage},,,True,{Normal}Rage{1}{W Rage},Rage,efefef,いかり,{Normal}いかり{1}{W Rage},Frénésie,{Normal}Frénésie{1}{W Rage},Raserei,{Normal}Raserei{1}{W Rage},Ira,{Normal}Ira{1}{W Rage},Furia,{Normal}Furia{1}{W Rage},분노,{Normal}분노{1}{W Rage},憤怒 / 愤怒,{Normal}憤怒 / 愤怒{1}{W Rage}
{Normal},,Raging Bull,2,3,,,,True,{Normal}Raging Bull{2},Raging Bull (Normal),efefef,レイジングブル,{Normal}レイジングブル{2},Taurogne,{Normal}Taurogne{2},Rasender Stier,{Normal}Rasender Stier{2},Scatenatoro,{Normal}Scatenatoro{2},Furia Taurina,{Normal}Furia Taurina{2},레이징불,{Normal}레이징불{2},怒牛,{Normal}怒牛{2}
{Normal},,Rapid Spin,1,2,{Clear},,,True,{Normal}Rapid Spin{1}{Clear},Rapid Spin,efefef,こうそくスピン,{Normal}こうそくスピン{1}{Clear},Tour Rapide,{Normal}Tour Rapide{1}{Clear},Turbodreher,{Normal}Turbodreher{1}{Clear},Rapigiro,{Normal}Rapigiro{1}{Clear},Giro Rápido,{Normal}Giro Rápido{1}{Clear},고속스핀,{Normal}고속스핀{1}{Clear},高速旋轉 / 高速旋转,{Normal}高速旋轉 / 高速旋转{1}{Clear}
{Normal},{d8},Razor Wind,2,3,{W Recharge},,,True,{d8}{Normal}Razor Wind{2}{W Recharge},Razor Wind,efefef,かまいたち,{d8}{Normal}かまいたち{2}{W Recharge},Coupe-Vent,{d8}{Normal}Coupe-Vent{2}{W Recharge},Klingensturm,{d8}{Normal}Klingensturm{2}{W Recharge},Ventagliente,{d8}{Normal}Ventagliente{2}{W Recharge},Viento Cortante,{d8}{Normal}Viento Cortante{2}{W Recharge},칼바람,{d8}{Normal}칼바람{2}{W Recharge},旋風刀 / 旋风刀,{d8}{Normal}旋風刀 / 旋风刀{2}{W Recharge}
